post,words,words_count,hashtags,hashtags_count,label
"Pewnie są ludzie którzy tego nigdy nie widzieli a jest to bardzo ciekawa historia
W r w programie  gościł zespół  a jedną z uczestniczek tegoż odcinka była młoda Kasia Stankiewicz Zaśpiewała swoją piosenkę w sposób który rozwalił wszystkich na łopatki Kilka lat później przyznała że nie znała śpiewanej przez siebie piosenki i słyszała ją w programie po raz pierwszy Kolejną ciekawostką jest fakt że rok później młoda Stankiewicz wygryzła dotychczasową wokalistkę zespołu  Anitę Lipnicką Film przedstawia opisywany przeze mnie występ młodej wokalistki W komentarzu dorzucam również wspólny występ obu pań w którym to Kasia dosłownie sprowadza do parteru wokal i psychikę Lipnickiej",pewnie lud który ten nigdy nie widzieć być bardzo ciekawy historia program gościć zespół jeden uczestniczka tenże odcinek były młody Kasia Stankiewicz zaśpiewać swój piosenka sposób który rozwalić wszyscy łopatka kilka lato późno przyznać nie znać śpiewać przez siebie piosenka słyszeć program raz pierwszy kolejny ciekawostka być fakt rok późno młody Stankiewicz wygryźć dotychczasowy wokalistka zespół Anita lipnicki film przedstawiać opisywać przez miąć występ młody wokalistka komentarz dorzucać również wspólny występ oba pani który Kasia dosłownie sprowadzać parter wokal psychika lipnicki,81,szansanasukces variusmanx muzyka rozrywka gruparatowaniapoziomu,5,1
,,0,koty,1,1
"Witam Na wielokrotne prośby dziś nie będzie wykreślanki słodzonych napojów  º ʖº Dzisiaj przybywam z wykreślanką sklepów małych sieci handlowych Każdy powinien znać wszystkie z nich Oczywiście głosujecie na najgorszą sieć sklepów Do dzieła 

Jeśli chcesz być wołany  możesz kliknąć w plusa  lub zaobserwować tag    



			    	    












 









Zagłosuj na najgorszy sklep































 głosów 

SPAR 




 głosów 

Groszek




 głosów 

Społem




 głosów 

Żabka




 głosy 

Carrefour Express




 głosów 

ABC 




 głosów 

Delikatesy Centrum




 głosów 

Odido




 głosów 

Lewiatan",witać wielokrotny prośba dziś nie być wykreślanki słodzić napój dzisiaj przybywać wykreślanką sklep mały sieć handlowy każdy powinien znać wszystek on oczywiście głosować zły sieć sklep dzieło jeśli chcieć bycie wołać móc kliknąć plus lub zaobserwować tag zagłosować zły sklep głos spar głos groszek głos społem głos żabka głos carrefour Express głos abc głos delikatesy centrum głos odido głos lewiatan,60,wykopowawykreslanka,1,1
AWP Owsiakov,awp owsiakov,2,csgo wosp,2,1
Mirki jestem  letnim prawiczkiem i czuje sie dzis niewyraźnie Moja  zaproponowała zebym nie szedł dzisiaj do licbazy tylko został w domu a ona mnie wykuruje i puscila oko oblizując górną warge  º ʖº Ojciec w delegacji na seszelach co robić,Mirka być letni prawiczek czuć si dzis niewyraźnie mój zaproponować zebym nie iść dzisiaj licbazy tylko zostać dom on miąć wykurować puscila oko oblizywać górny warge ojciec delegacja Seszele robić,30,stepmom dylemat milf rozowepaski,4,1
Jaki to jest wspaniały serial,jaki być wspaniały serial,4,,0,1
"W samolocie
Przepraszam czy mógłby pan zamienić się miejscem ponieważ lecimy we  i jesteśmy w różnych rzędach a pan jest sam

Za granicą Oczywiście nie ma problemu 

w Polce O ty kurwa MADKO  dla bombelka miejsca nie masz XDDD WIEŚNIARO  POLAKU  GRAŻYNKO BIGOS GOTUJ XD",samolot przepraszać czy móc pan zamienić się miejsce ponieważ lecieć być różny rząd pan być sam granica oczywiście nie problem polka kurwa madko dla Bombelka miejsce nie mieć xddd wieśniara polak grażynko bigos gotować,34,truestory pasta patologiazewsi patologiazmiasta japierdole,5,1
Zabawne że grubi ludzie wstydzą się iść na siłownię a nie wstydzą do macdonalda,zabawny gruby lud wstydzić się iścić siłownia nie wstydzić MacDonald,10,silownia przemyslenia,2,1
,,0,heheszki humorobrazkowy,2,1
MATKA JA PIERDOLE,matka pierdoła,2,chlopakizbarakow trailerparkboys,2,1
,,0,nsfw onoff cycki kontenerynamleko ladnapani,5,1
"Spotykam się z fajnym facetem od jakiegos czasu Ostatnio  doszło do seksu i niestety modliłam się żeby się skończył Leżałam na brzuchu  a on praktycznie mnie przygniótł ale nie to było najgorsze Wsadził mi penisa i bzykał mnie nie wyjmując go ani troche Rozumiecie Tak jakby go tylko dociskał Zero takich ruchów  frykcyjnych Takie może minimalne No po prostu dociskał tego penisa  jakby  się chciał przebić  na drugą stronę Zero jakiś fajnych ruchów W dodatku pytał co chwile czy tak jest  dobrze Ja dwa razy udałam że nie słyszałam ale gdy tak po  minutach tego dziwnego czegoś  się mnie znowu spytał to powiedziałam że  nie jest tak fajnie A on mówi nie  I dalej tak  robiłja sie patrzyłam  w ścianę i rozmyślałam o moim zjebanym życiuja nie wiem  skąd  przeświadczenie że kobieta odczuje jakąkolwiek  przyjemność  z czegoś  takiego Pomyślałabym że jest niedoswiadczony  ale miał kilka dziewczyn więc  widocznie tak się  nauczył Przecież  ja nie bede mu robiła  wykladow podczas naszego  pierwszego seksu  bo to by było conajmniej dziwnea szczerze to nie mam  już ochoty na kolejny raz Czy na moim miejscu  powiedzielibyscie mu o tym Ale co ja tez mam mu powiedzieć
 

 
 
Post dodany za pomocą skryptu AnonimoweMirkoWyznania    Zaakceptował 
Dodatek wspierany przez",spotykać się fajny facet jakiegos czas ostatnio dojść seks niestety modlić się żeby się skończyć leżeć brzuch praktycznie miąć przygnieść ale nie być zły wsadzić penis bzykać miąć nie wyjmować ani troche rozumieć tak jakby tylko dociskać zero taki ruch frykcyjny taki móc minimalny prosty dociskać ten penis jakby się chcieć przebicie drugi strona zero jakiś fajny ruch dodatek pytać chwila czy tak być dobrze dwa raz udać nie słyszeć ale gdy tak minuta ten dziwny co się miąć znowu spytać powiedzieć nie być tak fajnie mówić nie daleko tak robiłja si patrzyć ściana rozmyślać mój zjebać życiuja nie wiedzieć skąd przeświadczenie kobieta odczuć jakikolwiek przyjemność co taki pomyśleć być niedoswiadczony ale mieć kilka dziewczyna więc widocznie tak się nauczyć przecież nie bede robić wykladow podczas nasz pierwszy seks być conajmniej dziwnea szczerze nie mieć już ochota kolejny raz czy mój miejsce powiedzielibyscie ten ale teza mieć powiedzieć post dodać pomoc skrypt anonimowemirkowyznania zaakceptować dodatek wspierać przez,157,anonimowemirkowyznania seks zwiazki,3,1
"Mirabelki Mirki pozdrowienia z głównego sztabu    ʖ  SIEMA Zapraszam do  w którym wyjeździłem drugie miejsce w tegorocznym   

A Wy jak dziś graliście",mirabelka Mirka pozdrowienie główny sztab siema zapraszać który wyjeździć drugi miejsce tegoroczny jak dziś grać,15,wosp wrc rajdy rajdy24 motoryzacja,5,1
Cześć jestem Marcin a Ty,cześć być Marcin,3,pokazmorde,1,1
Szanuję,szanować,1,,0,1
"Już niebawem pacjenci będą mogli korzystać ze sprzętu przekazanego przez firmy medyczne 

To wspaniała wiadomość 

Zobaczmy które firmy grają razem z 

 Ostrów Mazowiecki otrzymał  foteli Aster z funkcją leżanki od firmy RehaBed Sp z oo

 Metalowiec Sp z oo przekazał  elektryczne łóżeczka dziecięce szczebelkowe Teddy Bed do Warszawy

 Stiegelmeyer Sp z oo przekazał do Opola  łóżka szpitalne Evario

 Do Wałbrzychatrafił inkubator otwartyATOM InfaWarmeri od firmy Dutchmed PL Sp z oo

 GE Medical Systems Polska Sp z oo przekazał monitor pacjenta Carescape B wraz z modułem transportowym 
Carescape One do Bydgoszczy

 inkubator otwarty Giraffe do Elbląga oraz aparat EKG MAC  do Sosnowca

 Viridian Polska Sp z oo przekazał kardiomonitor Philips Efficia CM do Trzebnicy

  materaców przeciwodleżynowych zmiennociśnieniowych Solodec trafiło do  Karczewaod firmy PPH Real Olsztyn

 Euromed Medical Solution Sp z o o spkprzekazał  Kardiotokografy F Express do Kartuz

 Medicart Healthcare Sp z oo przekazał  pomp strzykawkowych Alaris CC Plus Guardrails z wyposażeniem do  
Warszawyoraz pompę objętościową kompaktową Alaris GW  z wyposażeniem do Radzynia Podlaskiego oraz 
   pompy objętościowe kompaktowe Alaris GW  z wyposażeniem do Wieluniaoraz Trzcianki

 Mdoloris Medical Systems przekazał monitor analgezji ANI do Opola oraz monitory analgezji NIPE do Warszawy

 System holtera EKG i rejestrator trafił do Olsztynaod firmy BTL Polska Sp z oo

Fot",już niebawem pacjent być mogel korzystać sprzęt przekazać przez firma medyczny wspaniały wiadomość zobaczyć który firma grać razem ostrów mazowiecki otrzymać fotel aster funkcja leżanka firma rehabed metalowiec przekazać elektryczny łóżeczko dziecięcy szczebelkowe teddy Beda warszawa stiegelmeyer przekazać opole łóżko szpitalny evario wałbrzychatrafił inkubator otwartyatom infawarmeri firma dutchmed medical systems polski przekazać monitor pacjent carescape wraz moduł transportowy carescape on Bydgoszcz inkubator otwarty giraffe Elbląg oraz aparat EKG maca sosnowiec viridian polski przekazać kardiomonitor Philips efficia trzebnica materac przeciwodleżynowy zmiennociśnieniowy solodec trafić karczewaod firma pph real Olsztyn euromed medical solution spkprzekazał kardiotokografy Express kartuz medicart healthcare przekazać pompa strzykawkowy alaris plus guardrails wyposażenie warszawyoraz pompa objętościowy kompaktowy alaris wyposażenie Radzyń podlaski oraz pompa objętościowy kompaktowy alaris wyposażenie wieluniaoraz Trzcianki mdoloris medical systems przekazać monitor analgezja ani opole oraz monitor analgezja nipe warszawa system holter EKG rejestrator trafić olsztynaod firma btl polski fot,142,wosp wosp2020 europa swiat polska medycyna wolontariat wykop,8,1
Kocham was,kochać wy,2,,0,1
"Jeden plus   gr na Caritas

Pokażmy Owsikowi ilu nas jest Koniec zbiórki i potwierdzenie przelewu o północy",jeden plus Caritas pokazać owsik ile my być koniec zbiórka potwierdzenie przelew północ,13,caritas wosp owsiak,3,1
,,0,pracbaza korposwiat heheszki,3,1
Kto kiedykolwiek sikał do zlewu daje plusa,kto kiedykolwiek sikać zlew dawać plus,6,,0,1
,,0,,0,1
,,0,heheszki humorobrazkowy babyyoda dziecinstwo,4,1
ʖ,,0,humorobrazkowy heheszki,2,1
,,0,heheszki humorobrazkowy,2,1
,,0,bekazlewactwa 4konserwy nalewoodrozumu heheszki humorobrazkowy,5,1
Nie macie wrażenia że popularność wośp mówiąc kolokwialnie jedzie na mordzie Adamowicza sprzed roku,nie mieć wrażenie popularność WOŚP mówić kolokwialnie jechać mord Adamowicz sprzed rok,12,wosp,1,1
Chyba już przyszła dla niej pora aby się ustatkować,chybać już przyszły dla on pora aby się ustatkować,9,tinder badoo heheszki zwiazki logikarozowychpaskow,5,1
Kurwa to jest jakiś jakiś absurd że jestem letnim prawiczkiem bez znajomych a mimo to jutro podniosę dupę o  rano do roboty jak jakiś normik Po co Tylko po to żeby mieć w weekend na chipsy lub jakiegoś hamburgera przy przysiadywaniu h przed kompem Przecież to życie to jest jakiś pierdolony matrix nie wierzę że tak można żyć,kurwa być jakiś jakiś absurd być letni prawiczek bez znajomy mimo jutro podnieść dupa rano roboty jak jakiś normik tylko żeby mieć weekend chips lub jakiś hamburger przy przysiadywać przed komp przecież życie być jakiś pierdolić matrix nie wierzyć tak możny życie,42,przegryw tfwnogf stulejacontent zalesie gorzkiezale depresja feels gownowpis,8,1
Zapierdalać do tych korpo zaradni męscy ludzie wszyscy naraz równym tempem no zapierdalać mówię co tak wolno,zapierdalać ten korpo zaradny męski lud wszystek naraz równy temp zapierdalać mówić tak wolno,14,przegryw warszawa bekazpodludzi podludzie pracbaza,5,1
Czyli niby WOŚP spoko ALE CARITAS TO W OGÓLE JEST LEPSZY I TYLKO ON MOŻE POMAGAĆ Ha tfu na tvPIS,czyli niby WOŚP spoko ale Caritas ogół być dobry tylko móc pomagać tfu tvpis,14,tvpis,1,1
A to moj faworyt,Moj faworyt,2,,0,1
,,0,,0,1
,,0,heheszki humorobrazkowy,2,1
Ile plusów tyle złotówek wrzucę każdemu napotkanemu dziś wolontariuszowi WOŚP a nie ukrywam że za godzinę nie ide na dłuuuuuugi spacer   ʖ    dla,ił plus tyli złotówka wrzucić każdy napotkać dziś wolontariusz WOŚP nie ukrywać godzina nie IDE dłuuuuuugi spacer dla,18,rozdajo wosp,2,1
"Małe podsumowanie tego co działo się w weekend na Bliskim Wschodzie a dokładnie w Iraku Iranie i Syrii


Irak  kolejne protesty Bagdad naciska na Amerykanów w sprawie wycofania się z Iraku jednak czy aby na pewno a Mahdi ma szansę na zostanie starymnowym premierem

 Irak

 Irackie protesty
 w piątek wybuchła nowa fala antyrządowych protestów na południu kraju
 w związku z atakiem na ambasadę i zabójstwem Solejmaniego w Iraku doszło do pewnego stanu zawieszenia który ewidentnie osłabił ruch protestacyjny Niektóre frakcje PMU wykorzystały ten czas do wzmożonych ataków na demonstrantów
 piątkowe protesty były ogromne dawno nie widziałem tyle osób na irackich demonstracjach Co charakterystyczne do jednej z większych demonstracji doszło w Basrze gdzie ruch protestacyjny wcześniej był ostro tłumiony przez lokalnych graczy
 wygląda na to że siłom bezpieczeństwa nie uda się wcale tak łatwo stłumić protestów


Kwestia amerykańska
 premier Mahdi podczas rozmowy z Pompeo oficjalnie poprosił Amerykanów o przysłanie delegacji do Bagdadu celem omówienia warunków wycofania się USA z Iraku
 Pompeo odmówił ale Amerykanie nie wykluczają szerszych rozmów z Irakijczykami na temat generalnie przyszłości stosunków USAIrak Wątpliwe że Amerykanie wycofają całość swoich wojsk szybciej dojdzie do zmniejszenia liczebności obecnego kontyngentu


Kwestia nowego premiera
 Mahdi jako tymczasowy premier  zgodnie z Konstytucją  może pozostać na stanowisku przez  dni do lutego
 do tej pory żadna z partii nie zaproponowała kandydata na stanowisko premiera który zyskałby uznanie prezydenta i większości parlamentarzystów
 w pewnym momencie Fatah zaproponował na stanowisko Assada Eidaniego gubernator Basry oskarżany o korupcję ale prezydent Salih stwierdził że prędzej sam poda się do dymisji niż powierzy Eidaniemu misję utworzenia nowego rządu
 w weekend doszło do spotkania w Kom Iran sic między Sadrem Sairun a Amirim Fatah przywódcami dwóch największych partii Wygląda na to że ich wspólnym kandydatem na stanowisko premiera będzieMahdi
 Mahdi zyskał ostatnio dużo swoją ostrą postawą wobec Amerykanów i w sytuacji nadchodzącego kryzysu politycznego wydaje się że utrzymanie statusu quo jest idealną opcją Pewne źródła donoszą także że postawa Mahdiego wobec Amerykanów to teatrzyk a ludzie powiązani z premierem nieoficjalnie przyznają że Mahdi nigdy nie miał na celu wyrzucenia Amerykanów z Iraku lecz zagrał tą kartą dla własnych zysków politycznych tj utrzymania fotelu premiera  wygląda że udało mu się to


 Iran
 w sobotę Irańczycy przyznali się do omyłkowego zestrzelenia lotu PS
 tego samego dnia na ulicach irańskich miast doszło do antyrządowych protestów
 do największych protestów doszło w Teheranie a ich organizatorami byli głównie studenci
 większości demonstracji towarzyszą okrzyki przeciwko Chameneiemu IRGC Basijowi zrywanie portretów ajatollahów Solejmaniego
 Tasnim semioficjalna agencja prasowa Iranu podała informację że w Teheranie protestuje tylko  osób jednak z zdjęć i filmów wynika że jest to znacznie zaniżona liczba
 irańskie władze na krótko zatrzymały brytyjskiego ambasadora do Iranu którego oskarżyli o podburzanie do protestów Ruch całkowicie nielegalny z punktu widzenia prawa międzynarodowego który spotkał się z ostrą reakcją międzynarodową w tym ze strony polskiego MSZu
 początkowo siły porządkowe nie reagowały na demonstracje Dopiero dzisiaj niedziela w godzinach wieczornych doszło do rozpędzania protestów przy użyciu siły
 mówi się nieoficjalnie że w związku z ostatnimi wydarzeniami zestrzelenie samolotu protesty w Iranie ma dojść do fali dymisji
 Wątpię że demonstracje odniosą jakiś sukces ale jeśli Trump dostanie drugą kadencję i nadal nie dojdzie do renegocjacji JCPOA to reżim w Teheranie może mieć ogromne problemy z pacyfikowaniem kolejnych protestów


 Syria
 tutaj tylko jedna wiadomość mianowicie syryjski funt zanotował rekordowo niską wartość W styczniu  r za  dolara trzeba zapłacić już astronomiczną sumę  funtów na początku  r było to zaledwie ok  funtów Skąd taka zmiana
 większość zagranicznych walut Syryjczycy trzymają w bankach w Libanie
 w momencie gdy sytuacja gospodarcza w Libanie zaczęła się pogarszać a w kraju rozpoczęły się protesty libańskie banki wprowadziły ograniczenia dotyczące maksymalnej wypłaty na poziomie  na tydzień
 w efekcie Syryjczycy zostali niemal całkowicie odcięci od obcych walut które zdeponowali w libańskich bankach a sama wartość funta załamała się
 protesty w Libanie nadal trwają a lokale banki ani myślą o zmniejszeniu limitu wypłat Dlatego wygląda na to że syryjską gospodarkę czekają kolejne turbulencje


Dajcie znać czy podobają wam się takie podsumowania to pomyślimy może o jakimś przeglądzie prasy czy czymś takim    ʖ  ʖ ʖ  

Zdjęcie protesty w Iraku


Po więcej podobnych historii zapraszam do
 
 obserwowania tagu 
 polubienia strony na 

       autorski tag",mały podsumowanie ten dziać się weekend bliski wschód dokładnie Irak Iran Syria Irak kolejny protest Bagdad naciskać amerykan sprawa wycofanie się Irak jednak czy aby pewno mahdi szansa zostać starymnowym premier Irak iracki protest piątek wybuchły nowy fala antyrządowy protest południe kraj związek atak ambasada zabójstwo solejmaniego Irak dojść pewny stan zawieszenie który ewidentnie osłabić ruch protestacyjny niektóry frakcja pmu wykorzystać ten czas wzmóc atak demonstrant piątkowy protest były ogromny dawno nie widzieć tyli osoba iracki demonstracja charakterystyczny jeden wielki demonstracja dojść basrze gdzie ruch protestacyjny wcześnie być ostro tłumić przez lokalny gracz wyglądać siła bezpieczeństwo nie udać się wcale tak łatwo stłumić protest kwestia amerykański premier mahdi podczas rozmowy pompeo oficjalnie poprosić amerykan przysłać delegacja Bagdad cel omówienie warunki wycofanie się USA Irak pompeo odmówić ale amerykan nie wykluczać szeroki rozmowa Irakijczyk temat generalnie przyszłość stosunki usairak wątpliwy amerykan wycofać całość swój wojsko szybko dojść zmniejszenie liczebność obecny kontyngent kwestia nowy premiera mahdi jaka tymczasowy premier zgodnie konstytucja móc pozostać stanowisko przez dzień luty ten por żaden partia nie zaproponować kandydat stanowisko premiera który zyskać uznanie prezydent większość parlamentarzysta pewny moment FATAH zaproponować stanowisko assada eidaniego gubernator basry oskarżać korupcja ale prezydent salih stwierdzić prędko sam podać się dymisja niż powierzyć eidaniemu misja utworzyć nowy rząd weekend dojść spotkanie koma Iran Sic między sadrem sairun amirim FATAH przywódca dwa duży partia wyglądać on wspólny kandydat stanowisko premiera będziemahdi mahdi zyskać ostatnio dużo swój ostry postawa wobec amerykan sytuacja nadchodzić kryzys polityczny wydawać się utrzymanie status quo być idealny opcja pewny źródło donosić także postawa mahdi wobec amerykan teatrzyk lud powiązać premier nieoficjalnie przyznać mahdi nigdy nie mieć cel wyrzucić amerykan Irak leczo zagrać karta dla własny zysk polityczny utrzymanie fotel premiera wyglądać udać się Iran sobota Irańczyk przyznać się omyłkowy zestrzelić lot ten sam dzień ulica irański miasto dojść antyrządowy protest duży protest dojść Teheran on organizator były głównie student większość demonstracja towarzyszyć okrzyk przeciwko chameneiemu irgc basijowi zrywać portret ajatollah solejmaniego tasnim semioficjalna agencja prasowy Iran podać informacja Teheran protestować tylko osoba jednak zdjęcia film wynikać być znacznie zaniżyć liczba irański władza krótko zatrzymać brytyjski ambasador Iran który oskarżyć podburzać protest ruch całkowicie nielegalny punkt widzenie prawy międzynarodowy który spotkać się ostry reakcja międzynarodowy ten strona polski mszu początkowo siła porządkowy nie reagować demonstracja dopiero dzisiaj niedziela godzina wieczorny dojść rozpędzać protest przy użycie siła mówić się nieoficjalnie związek ostatni wydarzenie zestrzelić samolot protest Iran dojście fala dymisja wątpić demonstracja odnieść jakiś sukces ale jeśli Trump dostać drugi kadencja nadal nie dojść renegocjacja jcpoa reżim Teheran móc mieć ogromny problem pacyfikować kolejny protest Syria tutaj tylko jeden wiadomość mianowicie syryjski funt zanotować rekordowo niski wartość styczeń dolar trzeba zapłacić już astronomiczny suma funt początek być zaledwie funt skąd taki zmiana większość zagraniczny waluta Syryjczyk trzymać bank Liban moment gdy sytuacja gospodarczy Liban zacząć się pogarszać kraj rozpocząć się protest libański bank wprowadzić ograniczenie dotyczyć maksymalny wypłat poziom tydzień efekt Syryjczyk zostać niemal całkowicie odcięty obcy waluta który zdeponować libański bank sam wartość funt załamać się protest Liban nadal trwać lokal bank ani myśl zmniejszenie limit wypłat dlatego wyglądać syryjski gospodarka czekać kolejny turbulencja dać znać czy podobać wy się taki podsumowanie pomyślić móc jakiś przegląd prasa czy co taki zdjęcie protest Irak dużo podobny historia zapraszać obserwować tag polubić strona autorski tag,544,lagunacontent irak iran iran24 syria bliskiwschod lagunacontent,7,1
,,0,,0,1
Niech mnie ktoś przytuli,niech miąć kto przytulić,4,,0,1
,,0,milf nsfw,2,1
,,0,wosp heheszki,2,0
Oglądałem sobie wczoraj Pulp Fiction i zauważyłem że Pan Quentin kurwa Tarantino wiedział o papie już w  roku,oglądać soba wczoraj pulpa fiction zauważyć pan quentin kurwa Tarantino wiedzieć papa już rok,14,2137 heheszki,2,0
,,0,,0,0
,,0,,0,0
Bardzo lubilem w latach  nadawany w TVP program Kawa czy herbata Rozpoczynal sie bardzo wczesnie rano gdy wlasciwie na ulicach jeszcze nie bylo ludzi za oknami czesto bylo jeszcze calkiem ciemno byla to bodajze  rano Byl na zywo  mozna bylo zobaczyc i posluchac czlowieka mowiacego w miare naturalnie program mial autentyczna powolna dynamike bez montowanych fragmentow Wszystko to dawalo genialny feeling Bylo to fajne naturalne wprowadzenie w nowy dzien info o tym kto ma imieniny o ktorej wschodzi i zachodzi slonce pogoda przeglad prasy rozmowy z ekspertami Wszystko to w czasach gdy nikt tego jeszcze nie nazywal telewizja sniadaniowa bez takiego kreowania sie na wielkomiejskosc postepowosc liberalizm obyczajowy i feminizm bez skandali i celebrytow ale z drugiej strony tez bez prawactwa i promowania katotalibanu po prostu normalnosc moze troche nudna moze troche przeintelektualizowana ale milo bylo spotkac w telewizji zywego i autentycznego czlowieka tak wczesnie rano,bardzo lubilem lato nadawać TVP program kawa czy herbata rozpoczynal si bardzo wczesnie rano gdy wlasciwie ulica jeszcze nie bylo człowiek okno czesto bylo jeszcze calkiem ciemno byla bodajze rano byl zywo mozna bylo zobaczyc posluchac czlowieka mowiacego miare naturalnie program mialić autentyczny powolny dynamike bez montować fragmentow wszystek dawalo genialny feeling bylo fajny naturalny wprowadzenie nowy dzien info ten kto imieniny ktorej wschodzić zachodzić slonce pogoda przeglad prasa rozmowy ekspert wszystek czas gdy nikt ten jeszcze nie nazywal telewizja sniadaniowa bez taki kreować si wielkomiejskosc postepowosc liberalizm obyczajowy feminizm bez skandal celebrytow ale drugi strona teza bez prawactwa promować katotalibanu prosty normalnosc moze troche nudny moze troche przeintelektualizować ale mila bylo spotkac telewizja zywego autentyczny czlowieka tak wczesnie rano,120,,0,0
Szczekająca Orkiestra Świątecznej Pomocy Dejcie plusa dla,szczekać orkiestra świąteczny pomoc dejcie plus dla,7,smiesznypiesek wosp krakow fotografia tworczoscwlasna psy zwierzaczki zwierzeta,8,0
"ludzie walący opio to straszni mazgaje taki jest obraz w popkulturze oraz tutaj na tagu

znacie jakiegoś grzejącego kozaka nie no właśnie same pizy przepraszam za te wypowiedź",lud walić opio straszny mazgaj taki być obraz popkultura oraz tutaj tag znać jakiś grzać kozak nie właśnie sam Piza przepraszać wypowiedź,22,narkotykizawszespoko,1,0
,,0,dziendobry pracbaza,2,0
większość mojego życia Juras pokazuje mi jak wygląda dobro na szeroką skalę dzięki,większość mój życie Juras pokazować jak wyglądać dobro szeroki skala dzięki,11,wosp wosp2020 wosp,3,0
"Faceci uwielbiają patrzeć kobiety lubią nosić   ʖ 

Więcej w komentarzu σ ʖσ",facet uwielbiać patrzeć kobieta lubić nosić dużo komentarz,8,ladniezapakowanadupcia ladnadziewczyna tyleczki tyleczkiboners legginsy ladnapani slodkijezu figuraboners spektakularnedupsko,9,0
Prychłam srogo xDDD,prychłam srogo xddd,3,humorobrazkowy heheszki got byloaledobre,4,0
"Pisałam z jakimś typem na obcy i przeszliśmy na snapa nie chciał podać Facebooka ze zrozumiałych powodów XD
I generalnie chodzi o to że thebill miał swoje imię i nazwisko w nicku snapa XD
I wiem że stalkując go zrobiłam źle że wykazałam się ogromnym nieposzanowaniem cudej prywatności i tak dalej ale nie mogłam się oprzeć XD okazało się że wygląda inaczej niż się opisywał i ma babe XD i nie wiem powiedzieć mu że o tym wiem Czyyyy",pisać jakiś typ obcy przejść snapa nie chcieć podać facebook zrozumiały powód generalnie chodzić thebill mieć swój imię nazwisko nick snapa wiedzieć stalkując zrobić źle wykazać się ogromny poszanować cudej prywatność tak daleko ale nie móc się oprzeć okazać się wyglądać inaczej niż się opisywać babe nie wiedzieć powiedzieć ten wiedzieć czyyyy,52,,0,0
,,0,nsfw nsfwgif prokuratorboners ladnapani tyleczki cycki,6,0
Co mówiłby pluszowy JP po naciśnięciu w brzuszek,mówić pluszowy nacisnąć brzuszek,4,2137 heheszki humorobrazkowy,3,0
Fajna czy niefajna Nie wiem czy brać czy wies tańczy i śpiewa,fajny czy niefajny nie wiedzieć czy brać czy wies tańczyć śpiewać,11,gownowpis,1,0
W komentarzach więcej,komentarz dużo,2,nsfw ponczochy nogi nogiboners stopy stopyboners ladnapan brzuchboners cycki,9,0
Myślicie że foczki to miłe i przyjazne stworzenia Nie,myślić foczka miły przyjazny stworzenie nie,6,heheszki,1,0
"Owsiak bierze  ze składek swojej własnej prywatnej firmy a  przeznacza na pomoc chorym i prowadzenie firmy

Prawaki hur durr złodziej powinien jeść suche bułki i nic nie brać

Kościół dzień w dzień zbiera miliony na tace nie płaci podatków  wpłat bierze dla siebie i wyprowadza z polski do rzymu Prowadzi caritas który miał służyć do pomocy a w rzeczywistości ubrania są sortowane i co lepsze trafiają do prywatnych katopisowskich firm i ich sklepów Wykorzystuje ułomność ludzi mniej inteligentnych i wciska im że za tą kase wpłacaną na tace będą później mogli mieszkać z tym typem chmurce

Prawaki fajnie trzeba zachować polskie tradycje lepsze to niż islam",Owsiak brać składka swój własny prywatny firma przeznaczać pomoc chory prowadzenie firma praWaki Hura durra złodziej powinien jeść suchy bułka nic nie brać kościół dzień dzień zbierać milion taca nie płacić podatek wpłata brać dla siebie wyprowadzać polski Rzym prowadzić Caritas który mieć służyć pomoc rzeczywistość ubranie sortować dobry trafiać prywatny katopisowskich firma on sklep wykorzystywać ułomność człowiek mało inteligentny wciskać kase wpłacać taca być późno mogel mieszkać ten typ chmurka praWaki fajnie trzeba zachować polski tradycja dobry niż islam,80,bekazpisu pis tvpis 4konserwy bekazprawakow bekazpodludzi heheszki,7,0
Od stycznia dostałem podwyżkę w  już coraz bliżej do  D wiec z tej okazji dzisiaj poszedł przelew  zł na   bardzo się ciesze ze mogłem pomóc w tym roku kwotą większą niż symboliczna sam nigdy nie bylem w stanie znacząco pomagać innym chociaż zawsze się starałem bo pochodzę z biednej rodziny ale ciężką pracą i poświęceniem udało się wykształcić i wyjść na prostą To będzie dobry rok Pamiętajcie żeby pomagać,styczeń dostać podwyżka już coraz blisko wiec ten okazja dzisiaj pójść przelew bardzo się ciesać móc pomóc ten rok kwota wielki niż symboliczny sam nigdy nie byle stanąć znacząco pomagać inny chociaż zawsze się starać pochodzić biedny rodzina ale ciężki praca poświęcenie udać się wykształcić wyjście prosty być dobry rok pamiętać żeby pomagać,53,korposwiat programista15k wosp oswiadczenie pracbaza czujedobrzeczlowiek,6,0
"Co zawdzięczacie wykopowi

Czegoś może się nauczyliście Czegoś ciekawego dowiedzieliście Coś zrozumieliscie Na cos spojrzeliscie inaczej Coś sobie uswiadomiliscie Jaki rozwój osobisty Coś wpłynęło na Was wyraźnie i na dłużej Cokolwiek",zawdzięczać wykopowy co móc się nauczyć co ciekawy dowiedzieć co zrozumieliscie cos spojrzeliscie inaczej co soba uswiadomiliscie jaki rozwój osobisty co wpłynąć wy wyraźnie długo cokolwiek,26,pytanie wykop,2,0
ʖ,,0,humorobrazkowy heheszki wtf cotusieodpierdala,4,0
